code,CF
200,01024090167
200,01024610378
200,01025300375
200,01025510379
404,01032140582
200,01035470150
200,01039700156
404,01039930589
200,01040680371
200,01041300375
200,01041340371
200,01041620376
404,01042180370
200,01042260370
200,01042720373
404,01042740371
404,01042870376
200,01043000379
200,01043110376
200,01044370375
200,01045060587
200,01054240013
404,01059460152
200,01063800153
200,01065340372
200,01068100153
200,01082050152
200,01082490150
200,01086310156
404,01090170422
200,01107670638
200,01113180010
200,01120470016
200,01125200376
200,01126920014
404,01127210175
200,01129110068
200,01129840375
200,01135570370
200,01136320015
200,01139410011
200,01141070480
200,01144820634
200,01147380487
200,01151950258
404,01155460254
200,01156600015
200,01156620013
200,01158570489
200,01159850484
200,01161500481
200,01165490580
200,01175240488
200,01175300480
200,01175480159
200,01177050059
200,01177080056
200,01182120483
200,01184730255
404,01184740254
200,01185740485
200,01199250158
000,01204890634
200,01207810795
200,01209800059
200,01216670016
200,01217430154
200,01219190400
200,01219410055
000,01219550058
200,01219640057
200,01219790589
200,01223110634
404,01225000254
200,01226000634
200,01226640637
200,01230310151
200,01230950170
200,01232710374
200,01238260580
200,01240170835
200,01252100480
404,01252310485
200,01258050788
200,01258070539
200,01271840017
200,01271860015
200,01277110837
200,01282670015
200,01290670015
200,01298630482
200,01299070019
200,01299510014
200,01299530012
200,01300520580
200,01302760812
200,01303920019
200,01307110484
200,01310860489
200,01310880156
200,01315140150
200,01315320489
404,01319240584
200,01322440304
200,01323030013
200,01329130486
200,01329160483
200,01334140785
200,01336730153
200,01340750015
200,01342090485
200,01350920011
200,01350940019
200,01353300633
200,01369050487
200,01375740014
000,01375760012
200,01384600019
200,01385030018
200,01389620228
200,01391300900
200,01391410923
200,01394550014
200,01394570012
200,01394590010
200,01397480011
301,01399810017
200,01401970155
200,01413960012
200,01421240480
200,01421560481
200,01423040920
200,01428380487
200,01432050019
200,01435550635
200,01440500526
000,01451120016
404,01451180010
200,01454620012
200,01456960176
200,01457180634
200,01460220583
200,01466170014
200,01468460017
200,01468480015
200,01472860012
404,01473430013
200,01473450011
200,01475140263
200,01477970154
200,01482570155
200,01484840184
200,01485680019
404,01487160010
200,01489910800
200,01490870159
404,01493120586
200,01495680157
200,01497290013
200,01504430016
200,01507990156
200,01511410019
200,01516690151
404,01526860281
200,01532380795
200,01545330019
200,01549700159
200,01554230159
404,01554810638
200,01556360152
200,01560470013
200,01561670926
404,01562840015
200,01566130157
200,01568600017
404,01570160018
200,01573560016
200,01577930017
200,01579530013
404,01582160832
200,01606830030
200,01608070643
200,01614770012
200,01614790010
404,01617320153
200,01626800609
404,01633080153
200,01639920154
200,01650780156
200,01651110015
200,01651230011
200,01651250019
200,01655950010
200,01659360612
200,01673090013
200,01679120012
200,01689900015
200,01689990016
200,01692900010
200,01695750198
200,01700790015
200,01702440841
200,01710120617
404,01710650019
200,01717430019
200,01717670010
200,01731060156
200,01733310013
200,01734110016
200,01735420018
404,01738930187
200,01741070013
200,01743420158
200,01745100154
200,01745550010
200,01748270640
200,01749870331
404,01750860015
200,01756890180
200,01763870019
200,01763890017
200,01769350016
200,01769850015
200,01772920938
200,01774080012
200,01777400019
200,01783820010
200,01791460015
404,01792240747
200,01798300016
200,01799260011
200,01814490015
200,01817650011
200,01817670019
404,01822380901
200,01834020016
200,01840350019
200,01844710010
200,01847110010
404,01848280168
200,01862180757
200,01863030183
200,01864440019
200,01865850018
200,01868520014
200,01868540012
200,01871460018
200,01875020016
200,01875940023
200,01888550017
000,01895450011
200,01898150188
200,01912970389
200,01933140012
200,01939640015
200,01952540019
200,01956170011
200,01971350150
200,01976030013
404,01976140564
200,01988940381
200,01991340017
200,02013410010
200,02013430018
200,02026560157
200,02030870154
404,02030880153
200,02031600154
200,02032910156
200,02035220819
200,02035700380
000,02035850383
200,02039660010
404,02042100012
000,02044520225
200,02054360017
200,02057820017
200,02057840015
200,02077690200
200,02078610587
200,02089080010
200,02089100016
200,02139820902
200,02143010011
200,02143040018
200,02146620220
200,02147150227
200,02149180586
200,02149340735
200,02156820017
200,02156840015
200,02157030400
200,02166020517
200,02168090013
200,02168110019
200,02168230791
200,02169070519
200,02182060158
200,02183980875
404,02189120583
200,02195200015
200,02216150017
200,02225300645
200,02235970031
200,02242320584
000,02246360818
200,02253930156
200,02254070150
200,02254350024
200,02254940121
200,02298490588
200,02310520156
200,02311370585
200,02335530461
200,02336340159
200,02354850220
200,02359760713
200,02362470227
200,02362480226
200,02373340468
200,02373400585
200,02401730227
200,02401740226
200,02401750225
200,02401760224
200,02401900226
200,02401910225
200,02401920224
200,02401930223
200,02401940222
200,02401950221
200,02401960220
200,02401970229
200,02401990227
200,02402000224
200,02402160226
200,02402200220
200,02407640586
200,02423810205
200,02424320584
404,02431060926
200,02435150046
404,02438750586
000,02439590585
200,02447950581
200,02451890582
200,02457650584
404,02457750582
404,02463980546
200,02476150038
200,02485300228
200,02493010587
200,02493020586
404,02512330586
200,02516430150
200,02527840223
403,02529710218
200,02532230410
200,02532270184
200,02536070044
200,02539930046
200,02540250202
200,02551830306
000,02558080061
200,02558190068
200,02570500229
200,02575310202
403,02581850035
404,02582420036
200,02591110586
200,02613570429
404,02615970650
200,02616370181
200,02624260416
200,02624290413
200,02635540582
404,02641830589
404,02641830829
200,02652400587
200,02653380028
200,02654220025
200,02655100820
200,02672190580
200,02677680023
200,02681080418
200,02682200585
200,02696630587
200,02700960582
200,02703380614
200,02705440341
200,02708300138
200,02724800582
200,02738210182
404,02742340983
404,02759430586
200,02760670303
200,02773250580
200,02777620580
200,02777690583
200,02781180340
200,02784710580
200,02786080586
404,02788420152
404,02790550640
200,02797980048
404,02798790347
200,02838140586
404,02843410156
200,02846290589
200,02846660153
404,02850240587
200,02850250586
200,02850270584
200,02850280583
200,02850300589
200,02852600044
404,02863360158
200,02866100155
404,02871970584
200,02886900048
200,02888920341
000,02906850157
404,02910820584
200,02916620301
200,02916640309
200,02917610822
200,02924070150
200,02925890580
200,02927790580
200,02937320154
404,02938070154
200,02941420156
200,02945070585
200,02945080584
200,02958690584
200,02958810588
200,02963080045
200,02963250580
200,02965420157
200,02968150157
200,02981700152
200,03007620580
200,03029240151
200,03032720157
200,03038600825
200,03044240582
200,03056800588
200,03063770154
200,03064000155
404,03122360153
200,03129420273
200,03131650156
200,03243880154
200,03245720150
200,03255170585
200,03322340138
200,03334231200
200,03340310154
200,03351920156
200,03352640159
200,03353020153
200,03365620156
200,03366130155
200,03391930157
200,03396710125
000,03406400659
200,03476900158
200,03482920158
200,03500441203
200,03502790656
200,03504700133
200,03504880133
200,03507580136
200,03509990788
200,03515940652
200,03519370658
200,03519480150
200,03541000968
200,03557570789
200,03593960150
200,03602230157
200,03606860157
404,03611240155
200,03611890157
200,03613110158
404,03614850158
200,03621920150
200,03623810151
200,03674570159
200,03684020153
200,03686280136
404,03747990137
200,03748850132
200,03901620017
404,03908900586
200,03944451008
200,03946010158
200,03946020157
404,03946030156
200,03959350152
404,03966930160
200,03967670872
200,03990160164
200,04078130244
200,04110220409
200,04139610242
200,04199270242
200,04203260247
200,04203480241
200,04223300015
000,04407880758
200,04669050967
200,04935070153
200,04935080152
200,05007900755
200,05165930727
200,05473060480
404,05535170657
200,05548710655
200,05600440639
404,05715760657
404,05789630588
200,05827280156
200,06396970482
200,06403950485
200,06532741003
200,06877150489
200,07224580014
200,07264440012
200,07305160017
200,07430220157
500,08841520011
200,09456750158
200,10151890968
404,80000030942
200,80000050627
200,80000070948
200,80000110439
404,80000130700
200,80000170516
200,80000170623
200,80000230336
200,80000250748
200,80000270449
200,80000270944
200,80000330441
200,80000330656
200,80000350654
200,80000360620
200,80000360844
200,80000370033
200,80000370678
404,80000430258
200,80000450512
200,80000470304
200,80000470692
200,80000470940
200,80000490443
200,80000490625
200,80000510026
404,80000510943
200,80000540627
200,80000550774
200,80000590085
200,80000590952
200,80000630626
000,80000630923
200,80000650954
404,80000660862
404,80000670259
200,80000670929
404,80000690356
200,80000730020
200,80000730624
404,80000750622
200,80000770612
200,80000790024
200,80000790628
404,80000810897
200,80000850182
200,80000870701
200,80000870891
200,80000890931
200,80000900706
404,80000910952
200,80000920316
200,80000930182
200,80000950933
200,80000960742
200,80000970188
200,80000970444
200,80000970899
200,80000970956
200,80000980625
404,80000990947
404,80001000860
200,80001010703
200,80001010893
200,80001030446
200,80001050758
200,80001090754
404,80001090952
200,80001110040
200,80001130857
200,80001140625
404,80001140906
200,80001170788
404,80001190687
200,80001190877
200,80001210931
200,80001210956
200,80001220773
200,80001220864
200,80001250440
200,80001250689
404,80001270687
200,80001270943
000,80001310020
200,80001310624
200,80001330036
200,80001330556
404,80001350885
200,80001370032
200,80001370750
404,80001370891
200,80001380775
200,80001380866
200,80001390030
200,80001390626
200,80001400771
200,80001410036
200,80001410754
404,80001450685
404,80001450776
200,80001470030
200,80001470931
200,80001490871
200,80001550625
200,80001550740
200,80001570680
404,80001590894
200,80001610601
200,80001610700
200,80001610924
200,80001630021
200,80001650433
000,80001650441
200,80001670209
404,80001670530
404,80001690298
200,80001690314
404,80001710070
200,80001730623
200,80001730938
200,80001750621
404,80001750761
200,80001770629
404,80001770660
200,80001770694
404,80001770843
200,80001780792
404,80001790601
200,80001790940
200,80001800772
200,80001830530
404,80001830696
200,80001830936
200,80001830944
200,80001850041
200,80001850629
200,80001850769
200,80001870312
200,80001870890
200,80001890047
200,80001890948
200,80001910027
200,80001910209
302,80001910746
200,80001930041
404,80001930629
200,80001930645
200,80001950403
200,80001950627
200,80001950924
200,80001950940
200,80001970146
200,80001970765
404,80001970948
200,80001980624
200,80001990201
200,80001990607
301,80001990748
404,80002000810
200,80002010314
200,80002030643
200,80002030668
200,80002050310
404,80002050625
200,80002050641
404,80002070672
200,80002070763
404,80002090142
200,80002090522
200,80002090621
404,80002090928
200,80002110742
200,80002120626
200,80002130708
200,80002130765
200,80002140517
404,80002150623
200,80002150938
000,80002170027
200,80002170407
200,80002190702
200,80002200048
200,80002200717
200,80002210294
200,80002210310
404,80002210617
200,80002210955
200,80002220798
200,80002230854
200,80002240861
200,80002250761
200,80002250894
200,80002270025
404,80002270660
200,80002270942
200,80002280313
200,80002290528
200,80002310623
200,80002310946
200,80002330407
200,80002330704
200,80002350041
200,80002350314
200,80002350702
200,80002370767
200,80002370809
200,80002390765
200,80002400861
200,80002410043
404,80002410944
200,80002420901
200,80002430769
200,80002430942
200,80002470609
404,80002470765
200,80002470807
200,80002490029
404,80002490250
200,80002490417
000,80002490946
200,80002510560
401,80002510800
200,80002530402
200,80002530766
200,80002530782
404,80002540252
200,80002540773
200,80002550624
200,80002550947
200,80002570028
200,80002570762
404,80002590331
200,80002590604
404,80002590661
200,80002590760
200,80002610667
200,80002620716
200,80002630624
200,80002630814
200,80002650762
200,80002650812
200,80002650846
200,80002650929
200,80002670604
404,80002670810
200,80002680629
200,80002690768
200,80002690941
200,80002710020
000,80002710665
200,80002710855
200,80002730408
200,80002730846
200,80002770206
200,80002790022
200,80002830315
200,80002850305
200,80002850669
200,80002860775
200,80002870311
200,80002870774
200,80002890020
200,80002890301
404,80002890848
200,80002890863
200,80002910679
000,80002910703
404,80002910844
000,80002950774
200,80002970855
200,80002990051
200,80002990317
200,80002990713
200,80002990853
200,80003010024
200,80003010040
200,80003010057
200,80003010719
200,80003010784
000,80003030055
200,80003030709
404,80003030840
200,80003050335
000,80003050673
200,80003070028
200,80003070044
200,80003070051
404,80003070077
200,80003070523
200,80003070705
200,80003080050
200,80003090059
200,80003090604
200,80003110055
200,80003110709
200,80003110766
200,80003110956
200,80003130053
200,80003130806
200,80003150051
200,80003150804
200,80003160621
200,80003170026
200,80003170059
200,80003170521
200,80003170927
200,80003180058
200,80003190057
200,80003190404
200,80003190560
200,80003190701
200,80003200054
200,80003210053
200,80003210079
200,80003210814
200,80003210863
200,80003230051
200,80003230077
200,80003230713
200,80003230853
200,80003250042
200,80003250059
200,80003250687
404,80003250711
200,80003250802
200,80003250919
200,80003270024
200,80003270040
200,80003270917
200,80003290055
404,80003290196
200,80003290626
200,80003290717
302,80003290766
200,80003310051
200,80003310713
200,80003310804
200,80003310846
000,80003330026
200,80003330059
200,80003330646
200,80003330703
200,80003330786
200,80003330802
200,80003370055
200,80003370477
000,80003370626
200,80003370717
200,80003390053
200,80003390194
200,80003390848
200,80003410059
200,80003430040
200,80003430057
000,80003430784
200,80003450055
200,80003450592
000,80003450626
200,80003450717
200,80003470954
200,80003490028
200,80003490051
200,80003490713
200,80003490788
200,80003510056
200,80003510569
200,80003510858
404,80003520907
200,80003530054
200,80003550052
200,80003550193
200,80003550649
200,80003570050
404,80003570191
200,80003570704
200,80003570787
200,80003570795
200,80003590058
200,80003610054
200,80003610195
200,80003610567
200,80003610914
404,80003620905
404,80003630623
200,80003630847
200,80003650050
200,80003650167
200,80003650308
200,80003650787
200,80003650803
200,80003650936
200,80003670561
404,80003670660
200,80003670934
200,80003690056
200,80003710029
200,80003710052
200,80003730712
200,80003730787
404,80003750058
200,80003750447
200,80003750819
200,80003770023
404,80003770049
200,80003770056
200,80003770627
200,80003770643
200,80003790302
404,80003790591
404,80003790674
200,80003810050
200,80003810910
200,80003830041
404,80003850056
200,80003850940
200,80003870674
200,80003870690
200,80003870781
200,80003880210
200,80003890052
404,80003890466
000,80003890789
301,80003910041
200,80003910058
200,80003910439
200,80003910462
404,80003910900
404,80003930924
200,80003930932
200,80003930940
200,80003950047
200,80003950054
200,80003970052
404,80003970599
200,80003970847
200,80003970938
200,80003990050
404,80003990308
200,80003990787
404,80003990845
200,80003990852
200,80004000818
000,80004000842
200,80004000925
200,80004010783
200,80004010841
200,80004010874
200,80004030054
404,80004030849
200,80004040525
200,80004050052
200,80004050763
200,80004050920
404,80004060762
200,80004060812
200,80004070050
200,80004080620
200,80004090058
200,80004090413
200,80004090769
200,80004110047
200,80004110054
200,80004110567
200,80004110765
200,80004120848
200,80004130052
200,80004130300
200,80004140622
200,80004150647
200,80004180768
200,80004190593
200,80004190643
200,80004190767
200,80004200053
200,80004210532
404,80004210565
200,80004220333
200,80004220762
404,80004250447
404,80004250561
200,80004270593
200,80004280840
200,80004290302
200,80004310449
200,80004310704
200,80004330611
200,80004350643
200,80004350676
000,80004350700
200,80004370641
404,80004390078
200,80004390599
000,80004390953
200,80004400620
200,80004410660
404,80004430569
200,80004430627
404,80004440832
404,80004450070
200,80004450591
200,80004460764
200,80004470763
404,80004510725
404,80004530202
200,80004530954
404,80004550911
200,80004550952
000,80004570042
200,80004570562
404,80004570612
404,80004590677
200,80004590768
200,80004590784
200,80004600625
200,80004610202
404,80004630614
404,80004630671
200,80004650208
200,80004690113
200,80004690220
200,80004710119
404,80004710788
200,80004710911
200,80004730042
404,80004730075
404,80004730562
200,80004730919
200,80004740116
200,80004750040
200,80004750305
200,80004750594
200,80004760767
200,80004770048
200,80004770220
404,80004770675
200,80004790301
200,80004790640
200,80004790913
200,80004810679
200,80004830784
200,80004840718
404,80004850568
200,80004850766
302,80004870921
200,80004880763
200,80004890929
200,80004910206
200,80004910305
200,80004930766
200,80004930931
200,80004950780
200,80005000767
200,80005040714
200,80005060852
404,80005090644
200,80005090958
200,80005100922
200,80005110913
200,80005130648
200,80005130911
404,80005150612
200,80005170735
200,80005190618
200,80005190915
200,80005210671
404,80005220902
200,80005230224
200,80005250032
200,80005250222
404,80005250677
200,80005260056
404,80005270030
200,80005270246
200,80005270642
200,80005270840
200,80005280054
200,80005280625
200,80005290020
200,80005290038
200,80005290640
200,80005300050
200,80005300902
404,80005310554
200,80005310562
200,80005320900
404,80005330420
200,80005330594
200,80005330933
200,80005350030
200,80005350931
200,80005370137
200,80005390036
200,80005410032
200,80005410917
200,80005430915
200,80005430931
200,80005450616
200,80005470614
200,80005470952
200,80005490950
404,80005510674
404,80005530060
200,80005530136
404,80005530565
200,80005550647
404,80005590064
200,80005600053
200,80005610243
200,80005610920
200,80005620051
200,80005630209
200,80005630290
200,80005630902
404,80005650074
200,80005650959
404,80005670619
200,80005690641
200,80005710241
200,80005710613
200,80005710647
200,80005710761
200,80005730660
200,80005730785
200,80005740925
200,80005790409
000,80005800786
200,80005810207
200,80005810215
200,80005850617
200,80005850708
200,80005850906
404,80005850955
200,80005880622
200,80005880705
200,80005890225
200,80005910908
404,80005950243
200,80005970670
404,80005990611
200,80005990785
404,80006010617
200,80006030300
200,80006030789
200,80006050241
200,80006060679
200,80006090213
200,80006090619
200,80006110649
200,80006130647
200,80006150306
200,80006160917
200,80006190955
200,80006200267
200,80006220026
404,80006220836
200,80006270872
200,80006290607
200,80006310926
404,80006320263
200,80006340782
404,80006370169
200,80006380051
404,80006390241
404,80006410213
200,80006410304
200,80006410627
200,80006430203
200,80006460721
200,80006470647
404,80006490165
200,80006510202
404,80006510780
200,80006530309
200,80006550919
200,80006560215
200,80006560918
200,80006570644
200,80006580213
200,80006610911
200,80006630216
200,80006630307
200,80006650305
200,80006660957
200,80006690954
404,80006710737
200,80006740932
200,80006810305
200,80006810677
200,80006830873
200,80006850640
404,80006890265
200,80006890950
404,80006900072
200,80006910618
200,80006940029
200,80006950762
200,80007010111
200,80007030705
200,80007050208
200,80007050240
200,80007080668
200,80007080783
200,80007110648
200,80007150404
200,80007200951
404,80007220959
200,80007250246
200,80007250923
200,80007270616
200,80007280052
200,80007290101
200,80007310107
200,80007310214
200,80007310263
200,80007320957
200,80007330105
200,80007370762
200,80007390265
200,80007390307
200,80007390612
200,80007390950
200,80007400833
404,80007410246
404,80007410618
200,80007430269
200,80007460951
200,80007490107
200,80007510227
200,80007530076
404,80007530266
200,80007530738
200,80007540950
200,80007570106
000,80007570221
200,80007570239
200,80007590617
200,80007600218
200,80007620216
404,80007650700
200,80007680236
200,80007710223
200,80007710264
200,80007730619
200,80007810247
200,80007870217
200,80007870241
404,80007880075
200,80007890660
404,80007890785
200,80007930268
200,80007970116
200,80007990114
200,80008030753
404,80008050116
200,80008050264
200,80008070759
404,80008070924
200,80008130264
200,80008130371
200,80008130876
200,80008170757
200,80008210264
200,80008210371
000,80008250872
200,80008270375
200,80008290266
200,80008290373
404,80008310379
000,80008330617
200,80008430870
200,80008450266
200,80008470751
404,80008490700
200,80008510754
200,80008530729
200,80008550701
200,80008580021
200,80008580765
200,80008620215
200,80008630750
410,80008690267
200,80008690648
200,80008730410
404,80008730642
200,80008750400
200,80008750731
200,80008770226
200,80008770283
200,80008790174
200,80008790216
200,80008790281
200,80008800304
200,80008810287
200,80008810758
200,80008820302
200,80008830285
200,80008830756
200,80008850283
404,80008850564
200,80008850754
404,80008870281
200,80008870737
200,80008880306
200,80008900401
200,80008910285
200,80008910731
200,80008930283
200,80008930614
200,80008970289
200,80008970412
200,80008970610
200,80008970651
200,80008970735
200,80008970925
200,80008980213
200,80008990733
200,80009010739
200,80009020803
404,80009050750
200,80009050875
200,80009070733
200,80009080138
200,80009110281
200,80009120231
200,80009170210
404,80009190614
200,80009210032
200,80009210289
200,80009210610
200,80009250269
200,80009250285
200,80009250731
200,80009270283
404,80009310642
404,80009330285
404,80009370471
200,80009410285
404,80009410731
200,80009430267
200,80009430283
200,80009450216
404,80009470289
200,80009490287
200,80009530280
200,80009550288
200,80009550403
200,80009570229
200,80009590284
200,80009590615
200,80009610280
200,80009610926
200,80009650732
200,80009670284
404,80009680069
200,80009690753
200,80009700131
200,80009710213
200,80009710288
200,80009710643
200,80009750615
200,80009750649
200,80009770282
200,80009800139
000,80009810039
200,80009810211
200,80009830284
200,80009830565
200,80009830730
200,80009850282
200,80009880131
404,80009890734
200,80009910284
200,80009930753
200,80009950215
404,80009960131
200,80009970288
200,80009970320
200,80009980139
200,80009990286
200,80009990567
200,80010010421
404,80010010561
200,80010030288
200,80010030734
404,80010060756
200,80010070284
200,80010070326
200,80010090282
200,80010090613
200,80010090738
200,80010100545
200,80010110288
200,80010110619
200,80010130211
200,80010130237
200,80010150284
200,80010170266
200,80010170308
200,80010170738
200,80010180133
200,80010190306
404,80010190645
200,80010200758
200,80010230219
200,80010230300
200,80010240135
200,80010250217
200,80010250282
404,80010270736
200,80010290288
200,80010290304
000,80010310300
200,80010330282
200,80010330613
200,80010350280
404,80010350611
200,80010370288
200,80010370304
200,80010390286
200,80010450304
200,80010490300
200,80010490755
200,80010510750
404,80010530303
200,80010550210
200,80010570648
200,80010590307
200,80010600759
200,80010610758
200,80010620120
200,80010650739
200,80010680132
200,80010730218
200,80010730267
200,80010770735
200,80010830232
200,80010830737
200,80010850925
404,80010870642
404,80010890640
200,80010950485
200,80010970210
200,80010970756
000,80010990648
404,80011020759
200,80011070739
200,80011130210
200,80011170737
000,80011200757
200,80011230614
200,80011270214
200,80011310614
000,80011350750
200,80011370261
404,80011390269
200,80011410265
200,80011430263
000,80011430487
200,80011450261
200,80011490267
200,80011510262
200,80011530260
200,80011530336
200,80011550615
200,80011610617
200,80011610732
200,80011630649
200,80011670173
404,80011730928
200,80011830223
200,80011830926
200,80011930619
200,80011930643
200,80011940493
200,80011970615
200,80012050268
200,80012100758
200,80012110245
200,80012110260
200,80012250736
200,80012270049
200,80012290260
200,80012300648
200,80012330751
200,80012350171
200,80012370260
200,80012420289
200,80012470177
404,80012470573
200,80012540755
200,80012570729
200,80012620649
404,80012630648
200,80012690758
200,80012750925
200,80012760239
200,80013190485
200,80013230224
200,80013250644
404,80013330925
200,80013400405
404,80013450921
200,80013460284
200,80013490927
200,80013570645
000,80013710373
200,80013730371
404,80013770682
200,80013790227
404,80013870169
404,80013910163
200,80013950177
200,80013950219
200,80013960036
200,80014070223
200,80014110920
200,80014150249
200,80014150686
200,80014170924
000,80014290235
200,80014510376
200,80014520227
404,80014530374
000,80014530929
200,80014590352
200,80014630372
200,80014650925
200,80014740130
404,80014890638
404,80014950903
200,80015010723
200,80015110028
200,80015110721
404,80015470174
404,80015530175
200,80015530233
404,80015590179
200,80015600135
200,80015680137
404,80015700497
404,80015730171
404,80015770235
404,80015830922
200,80015950928
200,80015980032
200,80015980636
404,80016180822
200,80016190177
200,80016300164
200,80016350169
200,80016350821
404,80016380323
404,80016380828
200,80016510309
200,80016590566
200,80016750483
200,80016750921
200,80016760169
200,80016780167
200,80016870927
200,80016960280
404,80017070725
200,80017140288
404,80017500820
200,80017540826
200,80017670920
200,80017750722
301,80017830722
404,80017980634
200,80018050171
404,80018050338
200,80018070922
200,80018170920
200,80018310179
200,80018460636
200,80018460826
200,80018470171
200,80018630170
404,80018760829
200,80018790651
200,80018830655
200,80018850927
200,80019110289
200,80019170358
404,80019510926
200,80019570920
200,80019670928
200,80019700634
200,80019740820
200,80019920638
200,80020130722
000,80020270650
404,80020380657
404,80020560829
404,80020730653
200,80020870657
200,80021130168
200,80021230653
200,80021380631
200,80021540655
404,80021560653
200,80021630720
200,80022290722
404,80022310827
200,80022740650
200,80022750485
000,80023040654
200,80023250824
200,80023530167
200,80024370167
404,80024440283
200,80024660286
404,80024820633
200,80024840631
200,80024950166
200,80025180235
200,80025240633
200,80025260201
200,80025630650
404,80025650161
200,80025760820
404,80026820284
404,80027490160
200,80027620634
404,80028020826
200,80028060160
200,80029080167
404,80029140037
200,80029290634
200,80029310630
200,80030260238
200,80030310959
200,80030320958
200,80030370953
404,80031650957
200,80032140636
200,80032710651
200,80034790636
200,80034840167
404,80034870636
200,80035830167
404,80035910712
404,80036030957
200,80038190163
500,80041610108
200,80044070102
502,80047160637
200,80047540630
200,80049220637
200,80050230947
200,80050240946
200,80050550948
404,80050560632
000,80050690942
200,80062710373
200,80062730371
200,80071510582
200,80077890376
200,80094250158
200,80095950152
200,80097160016
200,80098810155
404,80100100637
200,80100130634
200,80100350158
200,80100370156
200,80100990151
200,80101350611
200,80101470633
200,80101570150
200,80101630152
200,80101670638
404,80101990150
200,80102330158
200,80103790632
200,80103860633
200,80103960631
200,80104290152
200,80104310158
200,80105450151
200,80108730583
200,80108750151
404,80109890154
404,80121330155
200,80121990156
200,80137950152
200,80140110588
200,80157470586
200,80163710587
200,80189850581
200,80199310584
200,80210670586
200,80210730588
200,80225790585
200,80407060583
200,81000010553
200,81000030213
200,81000030767
200,81000050609
200,81000050765
200,81000050815
404,81000070680
200,81000070847
200,81000070912
200,81000090621
200,81000090688
200,81000090746
200,81000090787
200,81000110338
200,81000110767
000,81000110783
200,81000130237
200,81000130435
200,81000130765
200,81000130914
200,81000150623
200,81000150912
200,81000160465
200,81000170605
200,81000170647
404,81000170787
000,81000170803
200,81000170829
200,81000170910
404,81000180745
200,81000190405
200,81000190439
404,81000190603
200,81000190645
404,81000190686
404,81000190769
404,81000190918
404,81000210765
200,81000230755
200,81000230912
200,81000250431
404,81000250605
200,81000250704
200,81000250787
200,81000250795
200,81000250910
200,81000270595
404,81000270645
200,81000270678
404,81000290296
404,81000290601
200,81000290916
200,81000310607
200,81000310755
200,81000330167
404,81000330407
200,81000330670
404,81000350249
000,81000350603
404,81000350645
200,81000350678
200,81000350751
200,81000370049
200,81000370205
200,81000370247
200,81000370288
404,81000370676
000,81000370817
404,81000390500
404,81000390674
200,81000410035
200,81000410266
200,81000410282
200,81000410688
200,81000410753
200,81000410803
200,81000410845
200,81000420240
200,81000430132
200,81000430207
200,81000430280
200,81000430546
200,81000430645
200,81000430769
200,81000450023
200,81000450288
200,81000450312
404,81000450494
200,81000450643
200,81000470039
200,81000470286
200,81000470658
404,81000470682
404,81000470690
200,81000470807
200,81000470906
200,81000480434
200,81000490201
200,81000490284
200,81000490789
200,81000510040
200,81000510206
404,81000510644
404,81000510685
200,81000520387
200,81000530287
200,81000530683
200,81000530725
200,81000530808
404,81000530931
200,81000550038
200,81000550046
200,81000550285
200,81000550640
000,81000550657
200,81000550673
200,81000550806
200,81000550905
200,81000570192
200,81000570283
404,81000570291
200,81000570754
200,81000570762
200,81000570788
200,81000570937
200,81000590646
200,81000590653
200,81000590802
200,81000590893
200,81000590901
200,81000590935
404,81000610261
404,81000610501
200,81000610618
200,81000610808
200,81000610931
200,81000630020
200,81000630616
000,81000630640
200,81000630806
200,81000630939
200,81000650309
200,81000650655
200,81000650788
200,81000650903
200,81000650937
200,81000670208
404,81000670448
200,81000670539
404,81000670612
404,81000670646
200,81000670802
200,81000670885
000,81000670935
200,81000690651
200,81000690800
200,81000690933
200,81000710707
200,81000710715
200,81000710806
200,81000730077
200,81000730309
200,81000730432
200,81000730713
200,81000730804
404,81000730853
404,81000730911
404,81000750612
200,81000750695
404,81000750851
200,81000770305
404,81000770404
200,81000770610
200,81000770701
200,81000770800
200,81000790204
200,81000790519
200,81000790659
404,81000790709
200,81000810457
200,81000830042
200,81000830232
200,81000830802
200,81000850040
404,81000850446
200,81000850644
200,81000850701
200,81000850800
200,81000870196
200,81000870535
000,81000870808
200,81000890301
404,81000890442
200,81000890699
200,81000890780
200,81000910224
200,81000910307
200,81000910430
404,81000910448
200,81000930800
200,81000930909
200,81000950709
404,81000950808
200,81000970210
200,81000970301
200,81000970616
200,81000970699
200,81000970780
404,81000970863
404,81000970871
404,81000970905
404,81000970913
200,81000990408
404,81001010214
200,81001010800
200,81001030162
200,81001030204
200,81001030212
200,81001030642
404,81001030832
404,81001030907
200,81001050442
200,81001050780
200,81001050855
200,81001070804
200,81001070937
200,81001090307
200,81001090448
200,81001090646
200,81001090653
200,81001090778
000,81001110709
000,81001110808
200,81001110907
200,81001110931
404,81001130855
404,81001150648
200,81001150754
200,81001150937
200,81001170232
404,81001170448
200,81001170653
200,81001170695
200,81001170778
000,81001170836
404,81001170901
200,81001190131
200,81001190222
200,81001190719
200,81001190776
200,81001190800
200,81001210202
200,81001210228
200,81001210244
404,81001210657
200,81001210699
200,81001210723
200,81001210780
200,81001210814
200,81001230135
200,81001230200
200,81001230309
200,81001230614
404,81001230648
404,81001230770
200,81001230788
200,81001230804
200,81001250208
200,81001250224
200,81001250752
